h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,years_since_2020,is_post_covid,event_intensity_score,month_sin,month_cos,period_sin,period_cos
892a100ae47ffff,40.85431102063497,-73.94049178243748,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae57ffff,40.85701246875744,-73.93845014935471,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae63ffff,40.849022236697245,-73.9402894378564,MD,2026-06-30T12:19:21.907338,1,2,0,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2.56,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae67ffff,40.84643489484907,-73.93804594344661,MD,2026-06-30T12:19:21.907338,0,12,17,2,0,1,0,32,14.29,0.0,0.0,0.0,0.0,1685.0,62.407407407407405,4.0,30,1.28,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae6bffff,40.848908275796084,-73.94457435317035,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae6fffff,40.84632101636079,-73.94233062034051,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae73ffff,40.85172350751847,-73.93824802360152,MD,2026-06-30T12:19:21.907338,1,10,17,1,0,0,0,29,12.95,0.0,0.0,0.0,0.0,1548.0,55.285714285714285,3.67,18,0.75,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae77ffff,40.849136038828235,-73.93600451621927,MD,2026-06-30T12:19:21.907338,0,17,18,0,0,0,0,35,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.21,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae7bffff,40.851609622973974,-73.94253318369793,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.41,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae83ffff,40.86005445682665,-73.92355058212016,MD,2026-06-30T12:19:21.907338,1,0,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,970.0,35.925925925925924,2.28,6,0.22,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae87ffff,40.85746644284852,-73.92130751315497,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae8bffff,40.85994111917725,-73.92783648908794,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,4,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.53,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae8fffff,40.85735318757527,-73.92559318149428,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.35,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae93ffff,40.8627557764365,-73.92150775080384,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.8,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae97ffff,40.860167635621885,-73.91926466901354,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,1,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae9bffff,40.862642515264525,-73.92579390257816,MD,2026-06-30T12:19:21.907338,0,7,4,0,0,0,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1.46,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aeabffff,40.85206420840385,-73.92539250569736,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aebbffff,40.85476530043531,-73.92335012537147,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aec3ffff,40.86241551630037,-73.934366187585,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aec7ffff,40.85982762267464,-73.932122389869,MD,2026-06-30T12:19:21.907338,1,1,1,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,617.0,28.045454545454547,1.42,12,0.49,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aecfffff,40.85971396731978,-73.93640828441532,MD,2026-06-30T12:19:21.907338,0,0,0,1,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aed3ffff,40.86511711567761,-73.93232385882943,MD,2026-06-30T12:19:21.907338,0,0,0,0,1,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aed7ffff,40.86252909521884,-73.93008004818786,MD,2026-06-30T12:19:21.907338,0,0,0,1,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.19,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d04bffff,40.74498799569922,-73.97269448397236,MD,2026-06-30T12:19:21.907338,0,4,8,1,0,1,0,14,6.25,61.63885018919848,130.5268597351221,192.16570992432057,24.09,0.0,0.0,0.0,562,24.78,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d05bffff,40.74768644890629,-73.97065939959245,MD,2026-06-30T12:19:21.907338,0,1,4,1,1,0,0,7,3.12,67.84524853801169,173.7238669590643,241.569115497076,30.29,0.0,0.0,0.0,168,7.38,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d203ffff,40.74194333566656,-73.98755496140967,MD,2026-06-30T12:19:21.907338,1,17,19,2,3,1,0,43,19.2,12.483075335397318,66.33808049535604,78.82115583075336,9.88,1935.0,80.625,4.6,1210,53.4,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d207ffff,40.73936041044821,-73.98531389573235,MD,2026-06-30T12:19:21.907338,1,33,21,2,2,1,0,60,26.79,12.483075335397318,66.33808049535604,78.82115583075336,9.88,2764.0,106.3076923076923,6.61,594,26.19,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d20bffff,40.74182760043736,-73.99183015572552,MD,2026-06-30T12:19:21.907338,2,44,26,4,1,3,0,80,35.71,35.78771929824561,115.02105263157894,150.80877192982456,18.91,3201.0,128.04,7.66,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d20fffff,40.73924475745148,-73.98958885298438,MD,2026-06-30T12:19:21.907338,0,31,51,8,0,1,0,91,40.62,12.443859649122803,64.52631578947368,76.97017543859648,9.65,0.0,0.0,0.0,929,40.99,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d213ffff,40.74464196506794,-73.98552083929478,MD,2026-06-30T12:19:21.907338,0,28,19,7,7,2,0,63,28.12,33.17254901960784,145.2047471620227,178.37729618163053,22.36,0.0,0.0,0.0,345,15.19,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d217ffff,40.74205891293701,-73.98327976027291,MD,2026-06-30T12:19:21.907338,1,47,39,9,3,0,0,99,44.2,30.381320949432403,116.45386996904024,146.83519091847262,18.41,2120.0,88.33333333333333,5.05,625,27.56,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d21bffff,40.74452630556438,-73.98979627753427,MD,2026-06-30T12:19:21.907338,1,51,43,13,11,0,2,121,54.02,15.235087719298244,93.27719298245614,108.5122807017544,13.6,1434.0,57.36,3.4,542,23.9,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d223ffff,40.734079205547104,-73.98510699874309,MD,2026-06-30T12:19:21.907338,1,22,19,0,2,2,0,46,20.54,0.0,0.0,0.0,0.0,589.0,31.0,1.36,553,24.38,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d227ffff,40.73149649667317,-73.9828664471727,MD,2026-06-30T12:19:21.907338,1,45,47,1,0,3,0,97,43.3,0.0,0.0,0.0,0.0,2874.0,102.64285714285714,6.87,505,22.26,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d22bffff,40.733963559055724,-73.98938147511579,MD,2026-06-30T12:19:21.907338,2,30,36,2,1,1,0,72,32.14,0.0,0.0,0.0,0.0,10264.0,331.0967741935484,24.7,832,36.7,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d22fffff,40.73138093237353,-73.98714068654694,MD,2026-06-30T12:19:21.907338,0,58,36,0,0,0,1,95,42.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844,37.23,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d233ffff,40.736777529931615,-73.98307308046714,MD,2026-06-30T12:19:21.907338,0,20,27,3,0,1,0,51,22.77,6.805882352941177,42.12229102167182,48.928173374613,6.13,0.0,0.0,0.0,643,28.36,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d237ffff,40.73419469413901,-73.980832515579,MD,2026-06-30T12:19:21.907338,0,11,20,1,0,3,0,35,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,13.16,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d23bffff,40.736661959147305,-73.98734780066862,MD,2026-06-30T12:19:21.907338,0,33,14,4,2,1,0,54,24.11,6.766666666666667,40.310526315789474,47.07719298245614,5.9,0.0,0.0,0.0,496,21.86,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d243ffff,40.7442945126238,-73.99834713342568,MD,2026-06-30T12:19:21.907338,1,32,35,0,3,1,0,72,32.14,29.021052631578943,74.71052631578947,103.7315789473684,13.01,2393.0,82.51724137931035,5.71,718,31.67,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d247ffff,40.74171170725045,-73.99610534317284,MD,2026-06-30T12:19:21.907338,1,12,14,0,0,1,0,28,12.5,35.78771929824561,115.02105263157894,150.80877192982456,18.91,840.0,36.52173913043478,1.96,1097,48.41,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d24bffff,40.744178379188874,-74.00262255098242,MD,2026-06-30T12:19:21.907338,0,17,12,0,0,5,0,34,15.18,52.57961722488038,117.9680701754386,170.54768740031898,21.38,0.0,0.0,0.0,670,29.55,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d24fffff,40.74159565610688,-74.00038052370404,MD,2026-06-30T12:19:21.907338,0,24,15,0,0,3,0,42,18.75,52.486283891547046,114.7280701754386,167.21435406698566,20.96,0.0,0.0,0.0,610,26.9,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d253ffff,40.74699342036505,-73.99631351262427,MD,2026-06-30T12:19:21.907338,0,7,11,2,0,2,0,22,9.82,31.812280701754386,103.46140350877194,135.2736842105263,16.96,0.0,0.0,0.0,303,13.34,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d257ffff,40.74441048808265,-73.99407170892711,MD,2026-06-30T12:19:21.907338,1,34,37,7,10,0,1,90,40.18,38.57894736842105,143.7719298245614,182.35087719298244,22.86,1548.0,64.5,3.67,431,18.99,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d25bffff,40.746877362614214,-74.00058917418733,MD,2026-06-30T12:19:21.907338,0,14,12,0,0,0,0,26,11.61,23.437192982456136,53.734736842105264,77.1719298245614,9.68,0.0,0.0,0.0,307,13.52,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d263ffff,40.73643034382312,-73.9958972205727,MD,2026-06-30T12:19:21.907338,2,17,27,2,1,8,0,57,25.45,23.343859649122805,50.49649122807018,73.84035087719298,9.26,0.0,0.0,0.0,299,13.16,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d267ffff,40.73384775466591,-73.99365594464955,MD,2026-06-30T12:19:21.907338,0,38,23,4,1,4,0,70,31.25,0.0,0.0017543859649122,0.0017543859649122,0.0,0.0,0.0,0.0,915,40.37,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d26bffff,40.7363142992853,-74.00017192018016,MD,2026-06-30T12:19:21.907338,1,29,8,0,0,2,1,41,18.3,64.10311890838206,112.45204678362572,176.5551656920078,22.14,0.0,0.0,0.0,836,36.88,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d26fffff,40.73373179237872,-73.9979304072968,MD,2026-06-30T12:19:21.907338,1,29,41,1,2,1,0,75,33.48,48.032943469785565,90.9625730994152,138.9955165692008,17.43,0.0,0.0,0.0,479,21.11,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d273ffff,40.739128946516466,-73.99386380339365,MD,2026-06-30T12:19:21.907338,0,22,32,4,2,3,1,64,28.57,35.78771929824561,115.02105263157894,150.80877192982456,18.91,0.0,0.0,0.0,365,16.08,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d277ffff,40.73654623044412,-73.99162251405302,MD,2026-06-30T12:19:21.907338,1,38,46,3,0,4,0,92,41.07,6.766666666666667,40.310526315789474,47.07719298245614,5.9,0.0,0.0,0.0,1109,48.94,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d27bffff,40.739012977644194,-73.9981387469125,MD,2026-06-30T12:19:21.907338,1,17,13,0,1,1,0,33,14.73,23.343859649122805,50.49649122807018,73.84035087719298,9.26,4955.0,176.96428571428572,11.89,907,40.02,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d283ffff,40.7474560713926,-73.97921079764829,MD,2026-06-30T12:19:21.907338,0,11,24,7,2,1,0,45,20.09,101.49499054007566,235.0900176298589,336.5850081699345,42.2,0.0,0.0,0.0,204,8.97,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d287ffff,40.744872810136386,-73.97696994246623,MD,2026-06-30T12:19:21.907338,0,38,42,4,0,1,0,85,37.95,61.63885018919848,130.5268597351221,192.16570992432057,24.09,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d28bffff,40.74734064563418,-73.98348648660567,MD,2026-06-30T12:19:21.907338,1,44,42,8,5,2,0,102,45.54,75.0267156862745,256.906830495356,331.9335461816305,41.62,0.0,0.0,0.0,460,20.27,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d28fffff,40.74475746659229,-73.98124539425626,MD,2026-06-30T12:19:21.907338,0,35,27,5,5,1,0,73,32.59,31.035487616099072,142.4892866357069,173.52477425180595,21.76,3216.0,110.89655172413794,7.7,967,42.67,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d293ffff,40.75015472731649,-73.97717597041498,MD,2026-06-30T12:19:21.907338,1,44,26,28,5,0,0,104,46.43,110.81542397660816,266.369480994152,377.18490497076016,47.29,0.0,0.0,0.0,843,37.19,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d297ffff,40.747571339150305,-73.97493510196136,MD,2026-06-30T12:19:21.907338,0,21,30,5,0,0,0,56,25.0,101.2563940488476,230.6128246474028,331.8692186962504,41.61,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d29bffff,40.750039377343846,-73.98145190330818,MD,2026-06-30T12:19:21.907338,0,15,18,13,7,0,0,53,23.66,117.69627192982456,312.1196271929824,429.81589912280697,53.89,0.0,0.0,0.0,282,12.41,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2a3ffff,40.73959124262263,-73.97676396089017,MD,2026-06-30T12:19:21.907338,0,2,1,0,0,0,0,3,1.34,0.0392156862745098,1.811764705882353,1.8509803921568628,0.23,0.0,0.0,0.0,431,18.99,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2a7ffff,40.737008197739414,-73.97452361980322,MD,2026-06-30T12:19:21.907338,0,0,1,0,0,2,0,3,1.34,0.0392156862745098,1.811764705882353,1.8509803921568628,0.23,0.0,0.0,0.0,131,5.74,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2abffff,40.73947590550561,-73.98103893168508,MD,2026-06-30T12:19:21.907338,0,27,47,3,2,0,0,79,35.27,6.805882352941177,42.12229102167182,48.928173374613,6.13,0.0,0.0,0.0,316,13.91,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2afffff,40.73689294279598,-73.97879835349616,MD,2026-06-30T12:19:21.907338,0,9,28,0,0,1,0,38,16.96,0.0392156862745098,1.811764705882353,1.8509803921568628,0.23,0.0,0.0,0.0,226,9.94,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2b3ffff,40.74228959359751,-73.97472933772691,MD,2026-06-30T12:19:21.907338,0,7,0,0,0,1,0,8,3.57,61.63885018919848,130.5268597351221,192.16570992432057,24.09,0.0,0.0,0.0,671,29.59,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2bbffff,40.74217433224768,-73.97900455236277,MD,2026-06-30T12:19:21.907338,0,33,41,2,0,2,0,78,34.82,25.358294633642927,118.27349716202272,143.63179179566563,18.01,0.0,0.0,0.0,577,25.44,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2c3ffff,40.74980820333916,-73.99000374878119,MD,2026-06-30T12:19:21.907338,2,25,53,0,0,1,0,81,36.16,78.03684210526316,181.15087719298245,259.1877192982456,32.5,20536.0,342.26666666666665,49.49,1234,54.46,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2c7ffff,40.74722506187608,-73.98776216878585,MD,2026-06-30T12:19:21.907338,1,63,58,5,10,0,0,137,61.16,40.96140350877193,173.98245614035088,214.9438596491228,26.95,0.0,0.0,0.0,467,20.58,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2cbffff,40.74969237930922,-73.99427966126574,MD,2026-06-30T12:19:21.907338,1,36,21,5,3,1,0,67,29.91,38.25087719298246,133.22280701754386,171.4736842105263,21.5,0.0,0.0,0.0,490,21.6,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100d2cfffff,40.747109320119364,-73.99203784414127,MD,2026-06-30T12:19:21.907338,1,37,51,5,11,1,0,106,47.32,22.82456140350877,119.38947368421051,142.2140350877193,17.83,1724.0,66.3076923076923,4.1,360,15.86,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
