h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,event_intensity_score,month_sin,month_cos,period_sin,period_cos,ensemble_log_pred,pedestrians_pred,crowd_score
892a100d6cbffff,40.76858652379909,-73.9800362432926,PM,2026-06-29T17:08:39.271921,2,4,4,0,2,0,0,12,5.36,0.0,0.0,0.0,0.0,19324.0,603.875,46.57,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a100d6cfffff,40.76600257630209,-73.9777943326536,PM,2026-06-29T17:08:39.271921,0,13,18,2,6,0,0,39,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176,96.07,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.934891210643219,7591.3,91.3
892a100d6d3ffff,40.77140110911548,-73.97372268113838,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d6d7ffff,40.76881695244565,-73.97148099464923,PM,2026-06-29T17:08:39.271921,0,0,2,0,11,1,0,14,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.804523409732617,2450.7,79.8
892a100d6dbffff,40.771285891594616,-73.97800054624952,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,0,0,1,0.45,17035.0,34121.0,51156.0,35.08,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100f24bffff,40.78277098142451,-73.9441823002341,PM,2026-06-29T17:08:39.271921,0,1,1,0,0,3,0,5,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,5.04,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100f25bffff,40.78547014785319,-73.94214398351879,PM,2026-06-29T17:08:39.271921,0,1,4,0,1,3,0,9,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,6.8,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.078455510191816,3223.2,82.6
892a100f64bffff,40.80166621211985,-73.9299092281534,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a1072137ffff,40.73338295814338,-74.01075375344374,PM,2026-06-29T17:08:39.271921,0,2,2,0,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a1072183ffff,40.74664477312713,-74.00914047636303,PM,2026-06-29T17:08:39.271921,0,1,0,0,0,0,0,1,0.45,70.0,1397.0,1467.0,1.01,0.0,0.0,0.0,1310,57.82,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a1072187ffff,40.74406208777896,-74.0068979615497,PM,2026-06-29T17:08:39.271921,0,10,9,0,2,0,0,21,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762,33.61,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.4864991850616,4847.9,86.7
892a1072193ffff,40.74934395912159,-74.00710735714024,PM,2026-06-29T17:08:39.271921,0,1,2,0,1,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.078455510191816,3223.2,82.6
892a1072197ffff,40.74676114686788,-74.00486482878279,PM,2026-06-29T17:08:39.271921,0,9,3,0,1,2,0,15,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822,36.26,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.536878055098574,5098.4,87.3
892a10721a3ffff,40.73878056609214,-74.00668861308876,PM,2026-06-29T17:08:39.271921,0,15,13,1,1,0,0,30,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339,59.1,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.723692910141079,6145.8,89.2
892a10721a7ffff,40.73619809683176,-74.00444661282785,PM,2026-06-29T17:08:39.271921,0,21,16,0,1,0,0,38,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,18.73,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.766584354647154,6415.2,89.6
892a10721afffff,40.73608173646356,-74.00872129846812,PM,2026-06-29T17:08:39.271921,0,5,2,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,10.87,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.213488851391002,3689.4,84.0
892a10721b3ffff,40.74147944700773,-74.00465569727152,PM,2026-06-29T17:08:39.271921,0,35,20,3,5,2,3,68,30.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,22.22,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.60346096824225,5449.5,87.9
892a10721b7ffff,40.73889685083574,-74.0024136834934,PM,2026-06-29T17:08:39.271921,2,24,18,2,2,0,0,48,21.43,0.0,0.0,0.0,0.0,13378.0,495.4814814814815,32.22,691,30.48,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.751928000855012,6321.9,89.5
892a10721bbffff,40.741363079954006,-74.00893086382774,PM,2026-06-29T17:08:39.271921,0,10,10,0,5,0,0,25,11.16,12164.0,23487.0,35651.0,24.45,0.0,0.0,0.0,734,32.38,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.66938713313638,5820.9,88.6
892a1072503ffff,40.76002506197137,-74.00324943564169,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,28.67,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6498893877178835,2099.4,78.2
892a1072507ffff,40.757441824465054,-74.00100661609572,PM,2026-06-29T17:08:39.271921,0,1,1,0,1,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,10.34,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.078455510191816,3223.2,82.6
892a1072513ffff,40.76272457969797,-74.00121540755254,PM,2026-06-29T17:08:39.271921,0,5,2,1,1,0,0,9,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.371627818642445,4321.7,85.6
892a1072517ffff,40.76014121529478,-73.99897257450851,PM,2026-06-29T17:08:39.271921,0,2,5,0,0,0,0,7,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,29.99,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.947012417546952,2826.1,81.2
892a1072523ffff,40.75215941875203,-74.00079787164594,PM,2026-06-29T17:08:39.271921,0,9,18,4,0,0,0,31,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,30.79,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.671198929031604,5831.5,88.6
892a1072527ffff,40.74957639726228,-73.99855556685219,PM,2026-06-29T17:08:39.271921,0,4,2,0,0,1,0,7,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,13.34,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a107252bffff,40.75204319635703,-74.00507400737747,PM,2026-06-29T17:08:39.271921,0,7,3,1,0,0,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,20.58,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.25600331880928,3849.7,84.4
892a107252fffff,40.7494602571994,-74.00283146549287,PM,2026-06-29T17:08:39.271921,0,4,3,0,2,1,2,12,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749,33.04,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.105151384798393,3310.5,82.9
892a1072533ffff,40.754858631504376,-73.99876404720786,PM,2026-06-29T17:08:39.271921,0,9,7,4,2,0,0,22,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535,67.76,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.835269853503886,6871.4,90.3
892a1072537ffff,40.75227548311167,-73.9965217289429,PM,2026-06-29T17:08:39.271921,0,39,13,8,3,0,0,63,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277,56.36,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.795058987672986,6600.5,89.9
892a107253bffff,40.75474248481199,-74.0030404270407,PM,2026-06-29T17:08:39.271921,1,4,0,1,1,0,0,7,3.12,0.0,0.0,0.0,0.0,10607.0,365.7586206896552,25.53,746,32.91,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.881910733552727,2647.9,80.6
892a1072577ffff,40.7546261800648,-74.00731679987626,PM,2026-06-29T17:08:39.271921,0,0,0,1,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a1072583ffff,40.76554015039847,-73.9949037992709,PM,2026-06-29T17:08:39.271921,0,2,4,0,3,1,0,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a1072587ffff,40.76295657674528,-73.9926611900057,PM,2026-06-29T17:08:39.271921,0,14,11,0,1,0,0,26,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,15.95,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.613079295280617,5502.2,88.0
892a107258fffff,40.76284065727974,-73.99693830224493,PM,2026-06-29T17:08:39.271921,0,4,4,2,0,0,1,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,23.94,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.947012417546952,2826.1,81.2
892a1072593ffff,40.76823969462949,-73.99286906555227,PM,2026-06-29T17:08:39.271921,0,2,4,0,0,0,1,7,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742,32.73,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.947012417546952,2826.1,81.2
892a1072597ffff,40.765655994082046,-73.99062644286204,PM,2026-06-29T17:08:39.271921,0,6,6,3,0,1,0,16,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709,31.27,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.253016636131616,3838.2,84.4
892a10725a3ffff,40.75767380832861,-73.99245336126558,PM,2026-06-29T17:08:39.271921,0,37,24,1,10,1,0,73,32.59,48188.0,54259.0,102447.0,70.25,0.0,0.0,0.0,676,29.81,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.798201574549605,6621.3,89.9
892a10725a7ffff,40.75509045072057,-73.99021126674096,PM,2026-06-29T17:08:39.271921,0,66,59,5,9,1,0,140,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630,71.95,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.930250347483065,7556.2,91.3
892a10725abffff,40.75755789543499,-73.99672999214451,PM,2026-06-29T17:08:39.271921,0,2,7,0,1,0,0,10,4.46,31859.0,34256.0,66115.0,45.33,0.0,0.0,0.0,490,21.6,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a10725afffff,40.75497462014091,-73.99448766042539,PM,2026-06-29T17:08:39.271921,0,34,15,0,13,0,0,62,27.68,17466.0,39727.0,57193.0,39.22,0.0,0.0,0.0,486,21.42,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.883100255755508,7208.1,90.8
892a10725b3ffff,40.76037304765331,-73.99041883142932,PM,2026-06-29T17:08:39.271921,0,71,20,0,3,2,1,97,43.3,471.0,1068.0,1539.0,1.05,0.0,0.0,0.0,624,27.52,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.517545105460602,5000.8,87.1
892a10725b7ffff,40.75778956314486,-73.98817672350651,PM,2026-06-29T17:08:39.271921,1,40,26,2,6,0,1,76,33.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,17.49,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.908875036156717,7396.3,91.1
892a10725bbffff,40.76025721052243,-73.99469570642187,PM,2026-06-29T17:08:39.271921,0,14,12,1,1,3,0,31,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,30.79,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.633884970843802,5617.9,88.3
892a1072803ffff,40.70416790835037,-74.01600847979246,PM,2026-06-29T17:08:39.271921,1,2,3,2,0,1,0,9,4.02,0.0,0.0,0.0,0.0,8319.0,286.86206896551727,20.01,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a1072807ffff,40.701586760075365,-74.01376760272267,PM,2026-06-29T17:08:39.271921,2,9,3,2,1,0,0,17,7.59,0.0,0.0,0.0,0.0,9011.0,321.82142857142856,21.68,433,19.08,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.414142286060722,4509.4,86.0
892a1072813ffff,40.70686581919564,-74.01397758214198,PM,2026-06-29T17:08:39.271921,2,24,17,6,4,1,0,54,24.11,22940.0,26770.0,49710.0,34.09,3885.0,84.45652173913044,9.31,450,19.83,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.857372093779457,7025.0,90.5
892a1072817ffff,40.70428454398579,-74.01173669149,PM,2026-06-29T17:08:39.271921,1,65,32,7,8,4,0,117,52.23,33804.0,71304.0,105108.0,72.07,0.0,0.0,0.0,595,26.24,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.526604656703562,5046.3,87.2
892a107281bffff,40.70674910133614,-74.01824960700279,PM,2026-06-29T17:08:39.271921,0,4,2,1,1,0,0,8,3.57,2084.0,16016.0,18100.0,12.41,0.0,0.0,0.0,316,13.91,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a1072883ffff,40.7096802661834,-74.0076741787482,PM,2026-06-29T17:08:39.271921,4,65,76,15,5,1,0,166,74.11,8453.0,26805.0,35258.0,24.18,25386.0,725.3142857142857,61.2,612,26.99,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.709867949693995,6061.4,89.0
892a1072887ffff,40.70709878183493,-74.00543351115385,PM,2026-06-29T17:08:39.271921,0,37,29,4,8,1,0,79,35.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,27.39,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.697908241594607,5989.4,88.9
892a107288bffff,40.70956378150535,-74.01194645439377,PM,2026-06-29T17:08:39.271921,1,19,13,4,5,2,0,44,19.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716,31.58,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.57363802460043,5289.3,87.6
892a107288fffff,40.70698237936226,-74.00970555017649,PM,2026-06-29T17:08:39.271921,3,31,28,8,4,0,0,74,33.04,0.0,0.0,0.0,0.0,14660.0,185.56962025316452,35.31,216,9.5,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.883943042008172,7214.2,90.8
892a1072893ffff,40.71237820442782,-74.0056425771711,PM,2026-06-29T17:08:39.271921,3,6,5,3,2,2,0,21,9.38,2023.0,10192.0,12215.0,8.38,12218.0,218.17857142857144,29.42,732,32.29,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.43194359122606,4590.4,86.2
892a1072897ffff,40.70979659314705,-74.00340189606727,PM,2026-06-29T17:08:39.271921,0,7,5,3,1,1,0,17,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,5.26,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.414142286060722,4509.4,86.0
892a107289bffff,40.712261795258144,-74.0099150965138,PM,2026-06-29T17:08:39.271921,2,17,43,7,5,0,0,74,33.04,0.0,0.0,0.0,0.0,20473.0,660.4193548387096,49.34,1192,52.61,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.88697944047275,7236.1,90.8
892a10728b3ffff,40.704517342235015,-74.00319309369571,PM,2026-06-29T17:08:39.271921,0,7,1,0,3,0,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.41185055885141,4499.1,86.0
892a10728bbffff,40.70440102194768,-74.00746489610857,PM,2026-06-29T17:08:39.271921,0,29,18,7,6,0,0,60,26.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,39.71,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.912083086628634,7420.1,91.1
892a10728c7ffff,40.70944713911399,-74.01621872295645,PM,2026-06-29T17:08:39.271921,0,4,5,1,1,0,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,17.89,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a10728d3ffff,40.71472671988807,-74.01642901341648,PM,2026-06-29T17:08:39.271921,0,12,0,1,1,0,0,14,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,52.96,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.254794385694963,3845.0,84.4
892a10728d7ffff,40.71214522835471,-74.01418760879541,PM,2026-06-29T17:08:39.271921,2,18,3,3,2,0,0,28,12.5,11021.0,20619.0,31640.0,21.69,5159.0,206.36,12.38,643,28.36,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.712335710286162,6076.4,89.1
892a1072c03ffff,40.72305436427269,-74.00178736299634,PM,2026-06-29T17:08:39.271921,0,18,102,2,3,0,0,125,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693,30.57,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.778548905623317,6492.4,89.7
892a1072c07ffff,40.72047232748709,-73.99954639120696,PM,2026-06-29T17:08:39.271921,0,24,88,1,3,0,0,116,51.79,12923.0,19480.0,32403.0,22.22,0.0,0.0,0.0,655,28.89,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.775428829280763,6472.2,89.7
892a1072c0bffff,40.72293809951892,-74.00606085032427,PM,2026-06-29T17:08:39.271921,2,12,12,1,4,1,0,32,14.29,25172.0,44616.0,69788.0,47.85,1531.0,66.56521739130434,3.63,337,14.84,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.622888552274617,5556.4,88.1
892a1072c0fffff,40.72035614496132,-74.00381964174338,PM,2026-06-29T17:08:39.271921,1,29,38,0,5,0,0,73,32.59,6010.0,19809.0,25819.0,17.7,5831.0,208.25,14.01,642,28.31,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.909765564561454,7402.9,91.1
892a1072c13ffff,40.72575263492024,-73.99975485394748,PM,2026-06-29T17:08:39.271921,0,24,49,2,2,0,0,77,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883,38.96,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.821177167231252,6775.2,90.2
892a1072c17ffff,40.723170471210885,-73.99751386869457,PM,2026-06-29T17:08:39.271921,2,34,78,1,5,0,1,121,54.02,0.0,0.0,0.0,0.0,7035.0,146.5625,16.91,1203,53.09,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.983522902597533,7969.7,91.8
892a1072c1bffff,40.7256364457534,-74.00402858507962,PM,2026-06-29T17:08:39.271921,1,25,21,2,2,2,0,53,23.66,0.0,0.0,0.0,0.0,5569.0,192.0344827586207,13.37,468,20.63,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.540294805422207,5115.9,87.3
892a1072c23ffff,40.7151923699604,-73.99933797536255,PM,2026-06-29T17:08:39.271921,0,85,65,3,3,3,0,159,70.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,14.4,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.302980251680895,4034.9,84.9
892a1072c27ffff,40.7126105495616,-73.99709751749248,PM,2026-06-29T17:08:39.271921,0,21,24,0,0,2,0,47,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,29.55,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.65812566235726,5755.7,88.5
