h3_cell,period,citibike_trip_count,citibike_load_score,survey_date
892a100d14fffff,MD,102,4.46,reference
892a100d14fffff,NIGHT,14,0.57,reference
892a100d14fffff,PM,151,6.63,reference
892a100d15bffff,AM,187,8.22,reference
892a100d15bffff,EARLY,48,2.08,reference
892a100d15bffff,EVE,293,12.9,reference
892a100d15bffff,MD,252,11.09,reference
892a100d15bffff,NIGHT,57,2.47,reference
892a100d15bffff,PM,289,12.72,reference
892a100d163ffff,AM,273,12.01,reference
892a100d163ffff,EARLY,70,3.05,reference
892a100d163ffff,EVE,472,20.8,reference
892a100d163ffff,MD,418,18.42,reference
892a100d163ffff,NIGHT,86,3.75,reference
892a100d163ffff,PM,450,19.83,reference
892a100d167ffff,AM,127,5.57,reference
892a100d167ffff,EARLY,104,4.55,reference
892a100d167ffff,EVE,229,10.07,reference
892a100d167ffff,MD,198,8.7,reference
892a100d167ffff,NIGHT,50,2.16,reference
892a100d167ffff,PM,208,9.14,reference
892a100d16bffff,AM,145,6.36,reference
892a100d16bffff,EARLY,70,3.05,reference
892a100d16bffff,EVE,324,14.27,reference
892a100d16bffff,MD,203,8.92,reference
892a100d16bffff,NIGHT,88,3.84,reference
892a100d16bffff,PM,271,11.93,reference
892a100d16fffff,AM,58,2.52,reference
892a100d16fffff,EARLY,42,1.81,reference
892a100d16fffff,EVE,155,6.8,reference
892a100d16fffff,MD,99,4.33,reference
892a100d16fffff,NIGHT,45,1.94,reference
892a100d16fffff,PM,107,4.68,reference
892a100d173ffff,AM,83,3.62,reference
892a100d173ffff,EARLY,34,1.46,reference
892a100d173ffff,EVE,68,2.96,reference
892a100d173ffff,MD,75,3.27,reference
892a100d173ffff,NIGHT,22,0.93,reference
892a100d173ffff,PM,85,3.71,reference
892a100d177ffff,AM,83,3.62,reference
892a100d177ffff,EARLY,35,1.5,reference
892a100d177ffff,EVE,79,3.45,reference
892a100d177ffff,MD,92,4.02,reference
892a100d177ffff,NIGHT,24,1.02,reference
892a100d177ffff,PM,106,4.64,reference
892a100d17bffff,AM,241,10.6,reference
892a100d17bffff,EARLY,105,4.59,reference
892a100d17bffff,EVE,544,23.98,reference
892a100d17bffff,MD,382,16.83,reference
892a100d17bffff,NIGHT,131,5.74,reference
892a100d17bffff,PM,567,25.0,reference
892a100d1c3ffff,AM,6,0.22,reference
892a100d1c3ffff,EARLY,2,0.04,reference
892a100d1c3ffff,EVE,14,0.57,reference
892a100d1c3ffff,MD,14,0.57,reference
892a100d1c3ffff,NIGHT,1,0.0,reference
892a100d1c3ffff,PM,34,1.46,reference
892a100d1cfffff,AM,67,2.92,reference
892a100d1cfffff,EARLY,21,0.88,reference
892a100d1cfffff,EVE,122,5.34,reference
892a100d1cfffff,MD,65,2.83,reference
892a100d1cfffff,NIGHT,12,0.49,reference
892a100d1cfffff,PM,153,6.71,reference
892a100d203ffff,AM,656,28.93,reference
892a100d203ffff,EARLY,167,7.33,reference
892a100d203ffff,EVE,1410,62.23,reference
892a100d203ffff,MD,1210,53.4,reference
892a100d203ffff,NIGHT,123,5.39,reference
892a100d203ffff,PM,2265,100.0,reference
892a100d207ffff,AM,562,24.78,reference
892a100d207ffff,EARLY,158,6.93,reference
892a100d207ffff,EVE,732,32.29,reference
892a100d207ffff,MD,594,26.19,reference
892a100d207ffff,NIGHT,104,4.55,reference
892a100d207ffff,PM,808,35.64,reference
892a100d20fffff,AM,455,20.05,reference
892a100d20fffff,EARLY,134,5.87,reference
892a100d20fffff,EVE,1365,60.25,reference
892a100d20fffff,MD,929,40.99,reference
892a100d20fffff,NIGHT,155,6.8,reference
892a100d20fffff,PM,1743,76.94,reference
892a100d213ffff,AM,212,9.32,reference
892a100d213ffff,EARLY,59,2.56,reference
892a100d213ffff,EVE,410,18.07,reference
892a100d213ffff,MD,345,15.19,reference
892a100d213ffff,NIGHT,57,2.47,reference
892a100d213ffff,PM,578,25.49,reference
892a100d217ffff,AM,584,25.75,reference
892a100d217ffff,EARLY,150,6.58,reference
892a100d217ffff,EVE,600,26.46,reference
892a100d217ffff,MD,625,27.56,reference
892a100d217ffff,NIGHT,108,4.73,reference
892a100d217ffff,PM,873,38.52,reference
892a100d21bffff,AM,478,21.07,reference
892a100d21bffff,EARLY,124,5.43,reference
892a100d21bffff,EVE,744,32.82,reference
892a100d21bffff,MD,542,23.9,reference
892a100d21bffff,NIGHT,107,4.68,reference
892a100d21bffff,PM,879,38.78,reference
892a100d223ffff,AM,580,25.57,reference
892a100d223ffff,EARLY,188,8.26,reference
892a100d223ffff,EVE,495,21.82,reference
892a100d223ffff,MD,553,24.38,reference
892a100d223ffff,NIGHT,93,4.06,reference
892a100d223ffff,PM,701,30.92,reference
892a100d227ffff,AM,458,20.19,reference
892a100d227ffff,EARLY,217,9.54,reference
892a100d227ffff,EVE,609,26.86,reference
892a100d227ffff,MD,505,22.26,reference
892a100d227ffff,NIGHT,159,6.98,reference
892a100d227ffff,PM,604,26.63,reference
892a100d22bffff,AM,477,21.02,reference
892a100d22bffff,EARLY,190,8.35,reference
892a100d22bffff,EVE,990,43.68,reference
892a100d22bffff,MD,832,36.7,reference
892a100d22bffff,NIGHT,186,8.17,reference
892a100d22bffff,PM,1265,55.83,reference
892a100d22fffff,AM,707,31.18,reference
892a100d22fffff,EARLY,310,13.65,reference
892a100d22fffff,EVE,964,42.54,reference
892a100d22fffff,MD,844,37.23,reference
892a100d22fffff,NIGHT,271,11.93,reference
892a100d22fffff,PM,999,44.08,reference
892a100d233ffff,AM,617,27.21,reference
892a100d233ffff,EARLY,215,9.45,reference
892a100d233ffff,EVE,790,34.85,reference
892a100d233ffff,MD,643,28.36,reference
892a100d233ffff,NIGHT,138,6.05,reference
892a100d233ffff,PM,853,37.63,reference
892a100d237ffff,AM,303,13.34,reference
892a100d237ffff,EARLY,110,4.81,reference
892a100d237ffff,EVE,360,15.86,reference
892a100d237ffff,MD,299,13.16,reference
892a100d237ffff,NIGHT,57,2.47,reference
892a100d237ffff,PM,416,18.33,reference
892a100d23bffff,AM,340,14.97,reference
892a100d23bffff,EARLY,104,4.55,reference
892a100d23bffff,EVE,612,26.99,reference
892a100d23bffff,MD,496,21.86,reference
892a100d23bffff,NIGHT,88,3.84,reference
892a100d23bffff,PM,831,36.66,reference
892a100d243ffff,AM,599,26.41,reference
892a100d243ffff,EARLY,207,9.1,reference
892a100d243ffff,EVE,937,41.34,reference
892a100d243ffff,MD,718,31.67,reference
892a100d243ffff,NIGHT,171,7.51,reference
892a100d243ffff,PM,858,37.85,reference
892a100d247ffff,AM,728,32.11,reference
892a100d247ffff,EARLY,209,9.19,reference
892a100d247ffff,EVE,1243,54.86,reference
892a100d247ffff,MD,1097,48.41,reference
892a100d247ffff,NIGHT,130,5.7,reference
892a100d247ffff,PM,1448,63.91,reference
892a100d24bffff,AM,577,25.44,reference
892a100d24bffff,EARLY,192,8.44,reference
892a100d24bffff,EVE,662,29.2,reference
892a100d24bffff,MD,670,29.55,reference
892a100d24bffff,NIGHT,104,4.55,reference
892a100d24bffff,PM,904,39.89,reference
892a100d24fffff,AM,469,20.67,reference
892a100d24fffff,EARLY,121,5.3,reference
892a100d24fffff,EVE,662,29.2,reference
892a100d24fffff,MD,610,26.9,reference
892a100d24fffff,NIGHT,111,4.86,reference
892a100d24fffff,PM,829,36.57,reference
892a100d253ffff,AM,239,10.51,reference
892a100d253ffff,EARLY,91,3.98,reference
892a100d253ffff,EVE,411,18.11,reference
892a100d253ffff,MD,303,13.34,reference
892a100d253ffff,NIGHT,64,2.78,reference
892a100d253ffff,PM,405,17.84,reference
892a100d257ffff,AM,316,13.91,reference
892a100d257ffff,EARLY,68,2.96,reference
892a100d257ffff,EVE,525,23.14,reference
892a100d257ffff,MD,431,18.99,reference
892a100d257ffff,NIGHT,93,4.06,reference
892a100d257ffff,PM,621,27.39,reference
892a100d25bffff,AM,275,12.1,reference
892a100d25bffff,EARLY,100,4.37,reference
892a100d25bffff,EVE,308,13.56,reference
892a100d25bffff,MD,307,13.52,reference
892a100d25bffff,NIGHT,48,2.08,reference
892a100d25bffff,PM,417,18.37,reference
892a100d263ffff,AM,133,5.83,reference
892a100d263ffff,EARLY,43,1.86,reference
892a100d263ffff,EVE,345,15.19,reference
892a100d263ffff,MD,299,13.16,reference
892a100d263ffff,NIGHT,50,2.16,reference
892a100d263ffff,PM,435,19.17,reference
892a100d267ffff,AM,570,25.13,reference
892a100d267ffff,EARLY,122,5.34,reference
892a100d267ffff,EVE,895,39.49,reference
892a100d267ffff,MD,915,40.37,reference
892a100d267ffff,NIGHT,155,6.8,reference
892a100d267ffff,PM,1222,53.93,reference
892a100d26bffff,AM,673,29.68,reference
892a100d26bffff,EARLY,219,9.63,reference
892a100d26bffff,EVE,889,39.22,reference
892a100d26bffff,MD,836,36.88,reference
892a100d26bffff,NIGHT,177,7.77,reference
892a100d26bffff,PM,1003,44.26,reference
892a100d26fffff,AM,297,13.07,reference
892a100d26fffff,EARLY,105,4.59,reference
892a100d26fffff,EVE,564,24.87,reference
892a100d26fffff,MD,479,21.11,reference
892a100d26fffff,NIGHT,95,4.15,reference
892a100d26fffff,PM,671,29.59,reference
892a100d273ffff,AM,257,11.31,reference
892a100d273ffff,EARLY,29,1.24,reference
892a100d273ffff,EVE,398,17.54,reference
892a100d273ffff,MD,365,16.08,reference
892a100d273ffff,NIGHT,27,1.15,reference
892a100d273ffff,PM,671,29.59,reference
892a100d277ffff,AM,515,22.7,reference
892a100d277ffff,EARLY,138,6.05,reference
892a100d277ffff,EVE,1258,55.52,reference
892a100d277ffff,MD,1109,48.94,reference
892a100d277ffff,NIGHT,149,6.54,reference
892a100d277ffff,PM,1835,81.01,reference
892a100d27bffff,AM,781,34.45,reference
892a100d27bffff,EARLY,217,9.54,reference
892a100d27bffff,EVE,1014,44.74,reference
892a100d27bffff,MD,907,40.02,reference
892a100d27bffff,NIGHT,146,6.4,reference
892a100d27bffff,PM,1041,45.94,reference
892a100d283ffff,AM,160,7.02,reference
892a100d283ffff,EARLY,95,4.15,reference
892a100d283ffff,EVE,290,12.77,reference
892a100d283ffff,MD,204,8.97,reference
892a100d283ffff,NIGHT,58,2.52,reference
892a100d283ffff,PM,299,13.16,reference
892a100d28bffff,AM,285,12.54,reference
892a100d28bffff,EARLY,97,4.24,reference
892a100d28bffff,EVE,487,21.47,reference
892a100d28bffff,MD,460,20.27,reference
892a100d28bffff,NIGHT,102,4.46,reference
892a100d28bffff,PM,802,35.38,reference
892a100d28fffff,AM,1013,44.7,reference
892a100d28fffff,EARLY,270,11.88,reference
892a100d28fffff,EVE,1009,44.52,reference
892a100d28fffff,MD,967,42.67,reference
892a100d28fffff,NIGHT,192,8.44,reference
892a100d28fffff,PM,1262,55.7,reference
892a100d293ffff,AM,762,33.61,reference
892a100d293ffff,EARLY,187,8.22,reference
892a100d293ffff,EVE,1186,52.34,reference
892a100d293ffff,MD,843,37.19,reference
892a100d293ffff,NIGHT,115,5.04,reference
892a100d293ffff,PM,1638,72.31,reference
892a100d29bffff,AM,126,5.52,reference
892a100d29bffff,EARLY,37,1.59,reference
892a100d29bffff,EVE,254,11.17,reference
892a100d29bffff,MD,282,12.41,reference
892a100d29bffff,NIGHT,30,1.28,reference
892a100d29bffff,PM,462,20.36,reference
892a100d2a3ffff,AM,497,21.91,reference
892a100d2a3ffff,EARLY,114,4.99,reference
892a100d2a3ffff,EVE,273,12.01,reference
892a100d2a3ffff,MD,431,18.99,reference
892a100d2a3ffff,NIGHT,43,1.86,reference
892a100d2a3ffff,PM,660,29.11,reference
892a100d2a7ffff,AM,145,6.36,reference
892a100d2a7ffff,EARLY,36,1.55,reference
892a100d2a7ffff,EVE,89,3.89,reference
892a100d2a7ffff,MD,131,5.74,reference
892a100d2a7ffff,NIGHT,5,0.18,reference
892a100d2a7ffff,PM,124,5.43,reference
892a100d2abffff,AM,380,16.74,reference
892a100d2abffff,EARLY,165,7.24,reference
892a100d2abffff,EVE,596,26.28,reference
892a100d2abffff,MD,316,13.91,reference
892a100d2abffff,NIGHT,102,4.46,reference
892a100d2abffff,PM,622,27.43,reference
892a100d2afffff,AM,251,11.04,reference
892a100d2afffff,EARLY,66,2.87,reference
892a100d2afffff,EVE,168,7.38,reference
892a100d2afffff,MD,226,9.94,reference
892a100d2afffff,NIGHT,24,1.02,reference
892a100d2afffff,PM,296,13.03,reference
892a100d2b3ffff,AM,851,37.54,reference
892a100d2b3ffff,EARLY,179,7.86,reference
892a100d2b3ffff,EVE,620,27.34,reference
892a100d2b3ffff,MD,671,29.59,reference
892a100d2b3ffff,NIGHT,116,5.08,reference
892a100d2b3ffff,PM,982,43.33,reference
892a100d2bbffff,AM,510,22.48,reference
892a100d2bbffff,EARLY,241,10.6,reference
892a100d2bbffff,EVE,864,38.12,reference
892a100d2bbffff,MD,577,25.44,reference
892a100d2bbffff,NIGHT,152,6.67,reference
892a100d2bbffff,PM,868,38.3,reference
892a100d2c3ffff,AM,1285,56.71,reference
892a100d2c3ffff,EARLY,444,19.57,reference
892a100d2c3ffff,EVE,1805,79.68,reference
892a100d2c3ffff,MD,1234,54.46,reference
892a100d2c3ffff,NIGHT,391,17.23,reference
892a100d2c3ffff,PM,2165,95.58,reference
892a100d2c7ffff,AM,303,13.34,reference
892a100d2c7ffff,EARLY,99,4.33,reference
892a100d2c7ffff,EVE,584,25.75,reference
892a100d2c7ffff,MD,467,20.58,reference
892a100d2c7ffff,NIGHT,99,4.33,reference
892a100d2c7ffff,PM,730,32.2,reference
892a100d2cbffff,AM,627,27.65,reference
892a100d2cbffff,EARLY,253,11.13,reference
892a100d2cbffff,EVE,923,40.72,reference
892a100d2cbffff,MD,490,21.6,reference
892a100d2cbffff,NIGHT,167,7.33,reference
892a100d2cbffff,PM,786,34.67,reference
892a100d2cfffff,AM,293,12.9,reference
892a100d2cfffff,EARLY,61,2.65,reference
892a100d2cfffff,EVE,311,13.69,reference
892a100d2cfffff,MD,360,15.86,reference
892a100d2cfffff,NIGHT,46,1.99,reference
892a100d2cfffff,PM,527,23.23,reference
892a100d2d3ffff,AM,392,17.27,reference
892a100d2d3ffff,EARLY,194,8.52,reference
892a100d2d3ffff,EVE,754,33.26,reference
892a100d2d3ffff,MD,686,30.26,reference
892a100d2d3ffff,NIGHT,121,5.3,reference
892a100d2d3ffff,PM,1256,55.43,reference
892a100d2dbffff,AM,339,14.93,reference
892a100d2dbffff,EARLY,200,8.79,reference
892a100d2dbffff,EVE,540,23.81,reference
892a100d2dbffff,MD,433,19.08,reference
892a100d2dbffff,NIGHT,151,6.63,reference
892a100d2dbffff,PM,790,34.85,reference
892a100d30bffff,AM,366,16.12,reference
892a100d30bffff,EARLY,107,4.68,reference
892a100d30bffff,EVE,260,11.44,reference
892a100d30bffff,MD,311,13.69,reference
892a100d30bffff,NIGHT,46,1.99,reference
892a100d30bffff,PM,332,14.62,reference
892a100d31bffff,AM,112,4.9,reference
892a100d31bffff,EARLY,20,0.84,reference
892a100d31bffff,EVE,28,1.19,reference
892a100d31bffff,MD,63,2.74,reference
892a100d31bffff,NIGHT,8,0.31,reference
892a100d31bffff,PM,51,2.21,reference
892a100d327ffff,AM,811,35.78,reference
892a100d327ffff,EARLY,113,4.95,reference
892a100d327ffff,EVE,1054,46.51,reference
892a100d327ffff,MD,932,41.12,reference
892a100d327ffff,NIGHT,130,5.7,reference
892a100d327ffff,PM,1054,46.51,reference
892a100d337ffff,AM,216,9.5,reference
892a100d337ffff,EARLY,60,2.61,reference
892a100d337ffff,EVE,561,24.73,reference
892a100d337ffff,MD,342,15.06,reference
892a100d337ffff,NIGHT,84,3.67,reference
892a100d337ffff,PM,565,24.91,reference
892a100d343ffff,AM,961,42.4,reference
892a100d343ffff,EARLY,341,15.02,reference
892a100d343ffff,EVE,935,41.25,reference
892a100d343ffff,MD,1052,46.42,reference
892a100d343ffff,NIGHT,186,8.17,reference
892a100d343ffff,PM,1105,48.76,reference
892a100d347ffff,AM,682,30.08,reference
892a100d347ffff,EARLY,222,9.76,reference
892a100d347ffff,EVE,589,25.97,reference
892a100d347ffff,MD,568,25.04,reference
892a100d347ffff,NIGHT,109,4.77,reference
892a100d347ffff,PM,715,31.54,reference
892a100d34bffff,AM,349,15.37,reference
892a100d34bffff,EARLY,163,7.16,reference
892a100d34bffff,EVE,344,15.15,reference
892a100d34bffff,MD,365,16.08,reference
892a100d34bffff,NIGHT,86,3.75,reference
892a100d34bffff,PM,405,17.84,reference
892a100d34fffff,AM,760,33.52,reference
892a100d34fffff,EARLY,291,12.81,reference
892a100d34fffff,EVE,776,34.23,reference
892a100d34fffff,MD,655,28.89,reference
892a100d34fffff,NIGHT,187,8.22,reference
892a100d34fffff,PM,725,31.98,reference
892a100d353ffff,AM,657,28.98,reference
892a100d353ffff,EARLY,262,11.53,reference
892a100d353ffff,EVE,782,34.5,reference
892a100d353ffff,MD,653,28.8,reference
892a100d353ffff,NIGHT,145,6.36,reference
892a100d353ffff,PM,844,37.23,reference
892a100d357ffff,AM,753,33.22,reference
892a100d357ffff,EARLY,274,12.06,reference
892a100d357ffff,EVE,599,26.41,reference
892a100d357ffff,MD,595,26.24,reference
892a100d357ffff,NIGHT,121,5.3,reference
892a100d357ffff,PM,721,31.8,reference
892a100d35bffff,AM,863,38.07,reference
892a100d35bffff,EARLY,306,13.47,reference
892a100d35bffff,EVE,980,43.24,reference
892a100d35bffff,MD,896,39.53,reference
892a100d35bffff,NIGHT,260,11.44,reference
892a100d35bffff,PM,1120,49.43,reference
892a100d363ffff,AM,184,8.08,reference
892a100d363ffff,EARLY,63,2.74,reference
892a100d363ffff,EVE,174,7.64,reference
892a100d363ffff,MD,234,10.29,reference
892a100d363ffff,NIGHT,22,0.93,reference
892a100d363ffff,PM,204,8.97,reference
892a100d36bffff,AM,237,10.42,reference
892a100d36bffff,EARLY,71,3.09,reference
892a100d36bffff,EVE,310,13.65,reference
892a100d36bffff,MD,245,10.78,reference
892a100d36bffff,NIGHT,54,2.34,reference
892a100d36bffff,PM,322,14.18,reference
892a100d36fffff,AM,445,19.61,reference
892a100d36fffff,EARLY,35,1.5,reference
892a100d36fffff,EVE,248,10.91,reference
892a100d36fffff,MD,402,17.71,reference
892a100d36fffff,NIGHT,31,1.33,reference
892a100d36fffff,PM,407,17.93,reference
892a100d373ffff,AM,223,9.81,reference
892a100d373ffff,EARLY,63,2.74,reference
892a100d373ffff,EVE,149,6.54,reference
892a100d373ffff,MD,185,8.13,reference
892a100d373ffff,NIGHT,25,1.06,reference
892a100d373ffff,PM,198,8.7,reference
892a100d377ffff,AM,97,4.24,reference
892a100d377ffff,EARLY,32,1.37,reference
892a100d377ffff,EVE,99,4.33,reference
892a100d377ffff,MD,99,4.33,reference
892a100d377ffff,NIGHT,8,0.31,reference
892a100d377ffff,PM,143,6.27,reference
892a100d37bffff,AM,684,30.17,reference
892a100d37bffff,EARLY,156,6.85,reference
892a100d37bffff,EVE,557,24.56,reference
892a100d37bffff,MD,638,28.14,reference
892a100d37bffff,NIGHT,92,4.02,reference
892a100d37bffff,PM,672,29.64,reference
892a100d393ffff,AM,262,11.53,reference
892a100d393ffff,EARLY,40,1.72,reference
892a100d393ffff,EVE,226,9.94,reference
892a100d393ffff,MD,248,10.91,reference
892a100d393ffff,NIGHT,3,0.09,reference
892a100d393ffff,PM,303,13.34,reference
892a100d397ffff,AM,278,12.23,reference
892a100d397ffff,EARLY,76,3.31,reference
892a100d397ffff,EVE,533,23.5,reference
892a100d397ffff,MD,460,20.27,reference
892a100d397ffff,NIGHT,100,4.37,reference
892a100d397ffff,PM,572,25.22,reference
892a100d3a3ffff,AM,175,7.69,reference
892a100d3a3ffff,EARLY,54,2.34,reference
892a100d3a3ffff,EVE,473,20.85,reference
892a100d3a3ffff,MD,326,14.36,reference
892a100d3a3ffff,NIGHT,117,5.12,reference
892a100d3a3ffff,PM,507,22.35,reference
892a100d3a7ffff,AM,416,18.33,reference
892a100d3a7ffff,EARLY,207,9.1,reference
892a100d3a7ffff,EVE,1220,53.84,reference
892a100d3a7ffff,MD,717,31.63,reference
892a100d3a7ffff,NIGHT,230,10.11,reference
892a100d3a7ffff,PM,1165,51.41,reference
892a100d3afffff,AM,512,22.57,reference
892a100d3afffff,EARLY,99,4.33,reference
892a100d3afffff,EVE,1056,46.6,reference
892a100d3afffff,MD,827,36.48,reference
892a100d3afffff,NIGHT,115,5.04,reference
892a100d3afffff,PM,1179,52.03,reference
892a100d3b7ffff,AM,268,11.79,reference
892a100d3b7ffff,EARLY,121,5.3,reference
892a100d3b7ffff,EVE,813,35.87,reference
892a100d3b7ffff,MD,520,22.92,reference
892a100d3b7ffff,NIGHT,173,7.6,reference
892a100d3b7ffff,PM,777,34.28,reference
892a100d3cbffff,AM,19,0.8,reference
892a100d3cbffff,EVE,17,0.71,reference
892a100d3cbffff,MD,27,1.15,reference
892a100d3cbffff,PM,41,1.77,reference
892a100d3cfffff,AM,433,19.08,reference
892a100d3cfffff,EARLY,147,6.45,reference
892a100d3cfffff,EVE,395,17.4,reference
892a100d3cfffff,MD,362,15.95,reference
892a100d3cfffff,NIGHT,52,2.25,reference
892a100d3cfffff,PM,411,18.11,reference
892a100d3dbffff,AM,381,16.78,reference
892a100d3dbffff,EARLY,110,4.81,reference
892a100d3dbffff,EVE,311,13.69,reference
892a100d3dbffff,MD,217,9.54,reference
892a100d3dbffff,NIGHT,37,1.59,reference
892a100d3dbffff,PM,375,16.52,reference
892a100d40fffff,AM,21,0.88,reference
892a100d40fffff,EARLY,12,0.49,reference
892a100d40fffff,EVE,26,1.1,reference
892a100d40fffff,MD,28,1.19,reference
892a100d40fffff,NIGHT,6,0.22,reference
892a100d40fffff,PM,50,2.16,reference
892a100d413ffff,AM,77,3.36,reference
892a100d413ffff,EARLY,19,0.8,reference
892a100d413ffff,EVE,75,3.27,reference
892a100d413ffff,MD,84,3.67,reference
892a100d413ffff,NIGHT,11,0.44,reference
892a100d413ffff,PM,101,4.42,reference
892a100d417ffff,AM,58,2.52,reference
892a100d417ffff,EARLY,41,1.77,reference
892a100d417ffff,EVE,78,3.4,reference
892a100d417ffff,MD,99,4.33,reference
892a100d417ffff,NIGHT,9,0.35,reference
892a100d417ffff,PM,114,4.99,reference
892a100d41bffff,AM,49,2.12,reference
892a100d41bffff,EARLY,25,1.06,reference
892a100d41bffff,EVE,114,4.99,reference
892a100d41bffff,MD,86,3.75,reference
892a100d41bffff,NIGHT,27,1.15,reference
892a100d41bffff,PM,179,7.86,reference
892a100d423ffff,AM,15,0.62,reference
892a100d423ffff,EARLY,8,0.31,reference
892a100d423ffff,EVE,67,2.92,reference
892a100d423ffff,MD,53,2.3,reference
892a100d423ffff,NIGHT,14,0.57,reference
892a100d423ffff,PM,47,2.03,reference
892a100d427ffff,AM,208,9.14,reference
892a100d427ffff,EARLY,91,3.98,reference
892a100d427ffff,EVE,373,16.43,reference
892a100d427ffff,MD,339,14.93,reference
892a100d427ffff,NIGHT,87,3.8,reference
892a100d427ffff,PM,515,22.7,reference
892a100d42bffff,AM,25,1.06,reference
892a100d42bffff,EARLY,31,1.33,reference
892a100d42bffff,EVE,74,3.22,reference
892a100d42bffff,MD,61,2.65,reference
892a100d42bffff,NIGHT,20,0.84,reference
892a100d42bffff,PM,104,4.55,reference
892a100d433ffff,AM,11,0.44,reference
892a100d433ffff,EARLY,4,0.13,reference
892a100d433ffff,EVE,12,0.49,reference
892a100d433ffff,MD,18,0.75,reference
892a100d433ffff,NIGHT,4,0.13,reference
892a100d433ffff,PM,32,1.37,reference
892a100d437ffff,AM,22,0.93,reference
892a100d437ffff,EARLY,31,1.33,reference
892a100d437ffff,EVE,36,1.55,reference
892a100d437ffff,MD,48,2.08,reference
892a100d437ffff,NIGHT,7,0.27,reference
892a100d437ffff,PM,70,3.05,reference
892a100d44bffff,AM,331,14.58,reference
892a100d44bffff,EARLY,117,5.12,reference
892a100d44bffff,EVE,393,17.31,reference
892a100d44bffff,MD,366,16.12,reference
892a100d44bffff,NIGHT,51,2.21,reference
892a100d44bffff,PM,900,39.71,reference
892a100d453ffff,AM,424,18.68,reference
