zone_id,h3_cell,weight
87,892a100d65bffff,0.05263157894736842
87,892a100d653ffff,0.05263157894736842
87,892a100d6cbffff,0.05263157894736842
87,892a1008b37ffff,0.05263157894736842
87,892a1008b33ffff,0.05263157894736842
87,892a1008b3bffff,0.05263157894736842
87,892a1008b2bffff,0.05263157894736842
87,892a1072593ffff,0.05263157894736842
87,892a1072597ffff,0.05263157894736842
87,892a100d64bffff,0.05263157894736842
87,892a100d643ffff,0.05263157894736842
87,892a100d657ffff,0.05263157894736842
87,892a100d6cfffff,0.05263157894736842
87,892a100d6c3ffff,0.05263157894736842
87,892a100d6dbffff,0.05263157894736842
87,892a1008bafffff,0.05263157894736842
88,892a100894fffff,0.05263157894736842
88,892a100894bffff,0.05263157894736842
88,892a1008bb3ffff,0.05263157894736842
88,892a1008bb7ffff,0.05263157894736842
88,892a100897bffff,0.05263157894736842
88,892a1008947ffff,0.05263157894736842
88,892a1008943ffff,0.05263157894736842
88,892a100895bffff,0.05263157894736842
88,892a1008b97ffff,0.05263157894736842
88,892a1008b87ffff,0.05263157894736842
88,892a1008bbbffff,0.05263157894736842
88,892a1008ba3ffff,0.05263157894736842
88,892a1008ba7ffff,0.05263157894736842
88,892a100896bffff,0.05263157894736842
88,892a1008963ffff,0.05263157894736842
88,892a1008973ffff,0.05263157894736842
88,892a100890bffff,0.05263157894736842
88,892a1008957ffff,0.05263157894736842
88,892a1008953ffff,0.05263157894736842
90,892a10721bbffff,0.09090909090909091
90,892a10721a3ffff,0.09090909090909091
90,892a10721b3ffff,0.09090909090909091
90,892a1072187ffff,0.09090909090909091
90,892a1072183ffff,0.09090909090909091
90,892a10721afffff,0.09090909090909091
90,892a10721a7ffff,0.09090909090909091
90,892a10721b7ffff,0.09090909090909091
90,892a100d24fffff,0.09090909090909091
90,892a100d24bffff,0.09090909090909091
90,892a1072197ffff,0.09090909090909091
100,892a10725afffff,0.05263157894736842
100,892a10725abffff,0.05263157894736842
100,892a1072533ffff,0.05263157894736842
100,892a1072537ffff,0.05263157894736842
100,892a100d2dbffff,0.05263157894736842
100,892a10725a7ffff,0.05263157894736842
100,892a10725a3ffff,0.05263157894736842
100,892a10725bbffff,0.05263157894736842
100,892a1072517ffff,0.05263157894736842
100,892a1072507ffff,0.05263157894736842
100,892a107253bffff,0.05263157894736842
100,892a1072523ffff,0.05263157894736842
100,892a1072527ffff,0.05263157894736842
100,892a100d2cbffff,0.05263157894736842
100,892a100d2c3ffff,0.05263157894736842
100,892a100d2d3ffff,0.05263157894736842
100,892a100d66bffff,0.05263157894736842
100,892a10725b7ffff,0.05263157894736842
100,892a10725b3ffff,0.05263157894736842
103,892a100d26bffff,0.05263157894736842
103,892a10721b7ffff,0.05263157894736842
103,892a10721a7ffff,0.05263157894736842
103,892a1072cd3ffff,0.05263157894736842
103,892a100d26fffff,0.05263157894736842
103,892a100d263ffff,0.05263157894736842
103,892a100d27bffff,0.05263157894736842
103,892a100d24fffff,0.05263157894736842
